"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MAP2K1",2226.86860590817,-1.26723852287596,0.429495616469815,-2.9505272563475,0.00317232053012424,0.0956740173043791
"IGLV2-34",4.0039762394596,-4.96004154717576,1.68092962267331,-2.95077288202432,0.00316979904140313,0.0956740173043791
"ALG1L13P",4.99354141888906,-2.57794405363213,0.873775397816795,-2.95035092550483,0.00317413179469839,0.0956740173043791
"TMPRSS4",7.74369008239758,-2.966190343452,1.00693613211156,-2.94575817557749,0.00322164163371518,0.0969613305408018
"INTS10",1712.67831087445,-0.736246918816889,0.250061616634896,-2.94426201319754,0.00323725809909032,0.0970658954491699
"PLG",149236.517138778,-0.900092457639226,0.305861730970893,-2.94280835586091,0.00325249694152694,0.0971659404351133
"AL358334.4",6.92956345703003,-5.15730503988464,1.7541045063374,-2.94013556276255,0.00328068678042571,0.0977670283402833
"IGKV1D-17",12.7119776023999,-4.45481864387802,1.51604160170935,-2.93845408915901,0.00329853508181209,0.0981059145466793
"RAB19",22.6090274588727,-2.9368498644268,1.00007596257183,-2.93662679070326,0.00331803151805437,0.0983959566917886
"BARX1",3.71223431001444,-4.19822582472839,1.43156398932587,-2.93261485761832,0.00336120569375295,0.0993844055422266
